CO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_DEFICIENCIA_FISICA,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_VISAO_MONOCULAR,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_TEMPO_ADICIONAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
1400100,14,RR,17,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Privada,Ensino Regular,14001055.0,1400100.0,Boa Vista,14.0,RR,Privada,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Rosa,Rosa,Amarela,"513,6","539,6","597,9","571,7",EECABEBBBBBBBBBCAAEBABCEDBABBDCBBCDCDBCBBDAAE,BEBCEEDDDDBEABCECCABBBECCABCEBCACBDCDADDCBCDA,ADBBE99999ABDCBACBCECDDBBAAACCABECDCEEDECEECBEDEEC,AECEDAEADEDDADCAADEAAAECAAADBACECCCCEBAACEBAB,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,180,120,140,140,120,700,"Completou o Ensino Médio, mas não completou a Faculdade",Completou a Pós-graduação,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),3,"De R$ 14.970,01 até R$ 19.960,00",Não,"Sim, dois","Sim, três","Sim, um",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Sim,"Sim, três",Sim,Não,"Sim, três",Sim,"Sim, dois",Sim
1400100,14,RR,20,Maculino,Solteiro(a),Parda,Brasileiro(a),1501402.0,Belém,15.0,PA,Já concluí o Ensino Médio,Não informado,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Branca,Branca,Amarela,"413,6","457,2","424,1","520,0",CBBCEBBEACBEDBBDEDCCBDBAABBCDBCECBCCBCABCDCDA,BABCBACAACCBACCABAEDAACCCACCABACAECDBADBEBABA,BBAAE99999BBCEDBDDACBBDBBBBCCCCDBBCABDACABACDACBCD,CBBEDBBBDAEBDEABCBBECDBAACADBBCEAACDAEBECEBDD,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,80,120,100,120,100,520,"Completou a Faculdade, mas não completou a Pós-graduação",Completou a Pós-graduação,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),4,"De R$ 14.970,01 até R$ 19.960,00","Sim, pelo menos cinco dias por semana","Sim, três","Sim, três","Sim, dois",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, três",Não,Não,"Sim, três",Sim,"Sim, um",Sim
1400100,14,RR,30,Maculino,Casado(a)/Mora com um(a) companheiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,Anterior a 2007,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Branca,Branca,Amarela,"629,6","666,8","605,5","689,1",BBEAAECBECDDEADCAABEABBABEDBBDBBCCDCABAADCAED,ACECEEBCABABADADAACDEBEBCCCAACABADCDBEDBBAADB,EBBAD99999BBABCDEDEBDAADDEEEDECDDDDDBCEAAECCCCAECD,BEEECDAADBEBABCCADBACEDADAEBECBBEADEB*ACCCABB,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,160,160,120,120,120,680,"Completou a Faculdade, mas não completou a Pós-graduação","Completou a Faculdade, mas não completou a Pós-graduação",Não Sei,Grupo 2 (Verificar a definição no dicionário de dados),3,"De R$ 9.980,01 até R$ 11.976,00",Não,"Sim, dois","Sim, dois","Sim, dois",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Sim,"Sim, dois",Não,"Sim, dois",Sim
1400100,14,RR,20,Feminino,Solteiro(a),Preta,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2017,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"443,7","521,2","515,8","453,0",ABDBCDBCDDEEEDCDACEBBAADDBDBCCCADCCEEADDDCCEC,EEACAADABDBEBACEDDABAAEAEEBBABCDCABEBCABDBEBA,ADBBE99999BBCBBDEABEAADBADADDCBBAEADCBDDBCBECAACDC,DBDCCEBEADCBCBBCBCBDECDDECEDBDCCCBDDDBAEE*AEA,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,120,140,120,140,640,Não completou a 4ª série/5º ano do ensino fundamental,Completou a Pós-graduação,Grupo 1 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),3,"Até R$ 998,00",Não,"Sim, um","Sim, dois",Não,Não,"Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, um",Não,Não,Não
1400100,14,RR,21,Maculino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Amarela,Amarela,Rosa,"435,6","426,1","533,1","513,0",DEDCACDBDCAEBDACEADBAEBABEAABBEECBBDABEBDBDCB,AEABCBADCECBAEDBAABABDAADCAEABCEAAEBCEEAACCAE,BBCDA99999ACABAEDEDEAABBDBDAADEBEADCBDEEECEECACCCC,CDEABCEBECECCEBCABCBADCCEDBEBCDECDCBCAECACDAA,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,120,120,80,140,20,480,Não sei,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Grupo 4 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),5,"De R$ 1.497,01 até R$ 1.996,00",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, três",Não,Não,Sim
1400100,14,RR,18,Feminino,Solteiro(a),Parda,Brasileiro(a),1302603.0,Manaus,13.0,AM,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14000563.0,1400100.0,Boa Vista,14.0,RR,Federal,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Branca,Branca,Cinza,"585,1","583,0","613,6","602,5",DACCCEBDCCACCBCBCEEDDAEBDCCBDBBBADEBEBEEDDDEE,ECBCEEACABCBADBEAACDBEEBCEEAECECEEBECEEDCBECB,EBCAD99999BCCBCAEDEDDAADDDACDECBDBADBDEAACCECCAEEB,DEBCBECBADAACEBEEEDBACECEBDECDABACBDDBCDBECDA,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,160,120,120,120,80,600,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 4 (Verificar a definição no dicionário de dados),Não Sei,4,"De R$ 2.994,01 até R$ 3.992,00",Não,"Sim, um","Sim, três","Sim, um",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,"Sim, quatro ou mais",Não,"Sim, dois",Sim
1400100,14,RR,28,Maculino,Solteiro(a),Branca,Brasileiro(a),2304400.0,Fortaleza,23.0,CE,Já concluí o Ensino Médio,2009,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Azul,Azul,Rosa,"668,1","630,4","568,6","643,6",DEADBCCEEBBEDEACBCBBBADDAEABCEDDABADAEBECBCBC,EABBABABBADCACDEEBCDCACBEEEADAAAEEDBADBEEACDB,BEABB99999BCBEEBACBCDBAECADACEECBCCDEBDAADBAECCCAE,ABBAABECEBEDDDABABACCDBBCCCAAEAEBADCCABDBCBDE,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,100,120,80,80,160,540,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 4 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),1,"De R$ 2.495,01 até R$ 2.994,00",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Sim,"Sim, um",Não,Não,"Sim, um",Não,"Sim, um",Sim
1400100,14,RR,17,Feminino,Solteiro(a),Parda,Brasileiro(a),3304904.0,São Gonçalo,33.0,RJ,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14000520.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Azul,Azul,Azul,"390,1","527,1","521,8","429,2",BAABBCBDCDAADBBDDCDADEEDEADACCEBEDBCBDBDEECAB,EDAAABAEBBDCEBAECBCACABCEABEAAABABCBECBDEDBAB,BDABE99999EABBBEDCEEAACCCBAEECCCCEACABEAADAEECCEAE,ECBEADBBBEEAEACACEACABDCECBEDDCEBECCAAECCCCCE,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,140,180,120,120,80,640,"Completou a Faculdade, mas não completou a Pós-graduação","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 2 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, dois","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, três",Não,Não,Não
1400100,14,RR,20,Feminino,Solteiro(a),Parda,Brasileiro(a) Naturalizado(a),,,,,Já concluí o Ensino Médio,2016,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Amarela,Amarela,Cinza,"573,1","623,1","625,4","514,8",AABBDEABCCDCBBCBBEBDDACDBCECABBCBBDCDADEDEAAD,ABABDDBEBEAEDCBBABBEEDBBEEDABACDBBACDCCAECCAC,BBDDA99999CBABADCCECCAECDEDDBCDDEBAAADDBECDDCAAACD,DCABABABBCEACADBCABBCCEAEEBCBEADEBBBDCBEBBCED,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,120,120,120,160,640,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),5,"De R$ 1.497,01 até R$ 1.996,00",Não,"Sim, um","Sim, dois",Não,Não,"Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, três",Não,Não,Não
1400100,14,RR,18,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Amarela,Amarela,Cinza,"627,1","600,0","567,0","688,0",DEECDEBACCACCAEABEADCDCDDACEEBBCBCDAEADEBDDEE,ABAACDACCEEEACBEDCBBBDBBDEBCEACDBBABBEACBCCEC,BBEDA99999BBAABECADCCCBCDAEEBADDBBDACDADEECBCAAEBA,DDEBACCCCDABCBDECBBCADECEDDEDBBEBACACCDDEADDB,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,180,180,200,200,160,920,Não completou a 4ª série/5º ano do ensino fundamental,Completou a Pós-graduação,Grupo 4 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),3,"De R$ 2.994,01 até R$ 3.992,00",Não,"Sim, dois","Sim, três","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, três",Sim,"Sim, um",Sim
1400100,14,RR,19,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Azul,Azul,Rosa,"493,0","463,0","520,8","486,8",DEDCDDAEDAECBEABCABBCCCAEDBABEDBCADBDBEEEBCDE,DCEADEABDBDCAECAACCDBEEEBDCCCDCEACEECABCEDADD,BEDBC99999EABACDCBECDACECCDEAEEEECDAEBECADBBEBCBDE,CBEBECECBECCDDBDADDBBECACBCBACAECDCBBBBDECCAE,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,140,60,60,160,60,480,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 4 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),3,"Até R$ 998,00",Não,"Sim, um","Sim, três",Não,"Sim, dois","Sim, um",Não,"Sim, um","Sim, um",Não,Não,Não,"Sim, um",Não,Não,"Sim, três",Não,Não,Sim
1400100,14,RR,18,Feminino,Solteiro(a),Parda,Brasileiro(a),1503606.0,Itaituba,15.0,PA,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14001640.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"582,6","564,4","570,2","444,0",AABCBCEBACDECBCCEEBCCDCDACBBABABBDBEEAAEADABD,EEBCEEDDACBEABAECDABCAEABEBCCBAECEAACADECBBCE,ADBCE99999BBBEABDAAEDDDBEAACBCEDCDDECEAEEAEDCDABCC,CEDCEBECABBDEEEECAEABEEADCCEBCBDAEACCBDBDECDC,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,120,140,140,160,680,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do ensino fundamental","Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Grupo 1 (Verificar a definição no dicionário de dados),Grupo 1 (Verificar a definição no dicionário de dados),4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, dois","Sim, dois","Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Sim,"Sim, três",Não,Não,Sim
1400100,14,RR,23,Feminino,Casado(a)/Mora com um(a) companheiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2014,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Azul,Azul,Amarela,"423,2","417,2","429,4","462,4",CEDCBABEBACBACCDECCBABACDEDABDCACDEBDAEDCABEC,BCAECACBDBEBCADABACADECAEAEDBCCCDCDECAAEDEADA,EBADC99999BABDEEADAEACBACBAAEDCADCACDACABACEBEBCDA,DAAECBCDBDDAAEDBADBBECABCABEAACDADCBCBCCAEBDA,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,60,120,60,40,0,280,Não sei,"Completou o Ensino Médio, mas não completou a Faculdade",Grupo 1 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, dois",Não,Não,"Sim, um",Não,Não,Não,Não,Não,Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,Não
1400100,14,RR,18,Maculino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14006227.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Amarela,Amarela,Cinza,"546,4","586,3","581,9","564,1",EDCCADBEBDBCDEACEEBBCBADEBACABDCEEEBAADEDDBDE,BBABADCECDECBCBBABBEEEDCCADEEAECBBCBCECADAABC,BBEDA99999EDABAEDBAECADEDCCBBCCBEBAACDDDECACCABAAE,DDBBACCCDDCBCCDEAECBCBEBADDBBDACEBBCCBDCBECEC,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,160,160,120,120,160,720,Completou a Pós-graduação,Completou a Pós-graduação,Grupo 5 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),7,"De R$ 14.970,01 até R$ 19.960,00",Não,"Sim, quatro ou mais","Sim, quatro ou mais","Sim, quatro ou mais",Não,"Sim, três","Sim, dois","Sim, dois",Não,"Sim, um",Não,Sim,"Sim, três",Não,Sim,"Sim, quatro ou mais",Não,"Sim, três",Sim
1400100,14,RR,18,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14001640.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"430,3","507,6","531,1","403,2",EBDDADDCDDDEEBCCEEADDCEEAACDAEABBBEDDAECDBCAD,BCCCECEDBADDAEACCBABBAEACEEBEBCEAECBEAEECBDCB,ADBBB99999BBBCDAECAECBDCDACAECBEBDDCCECBBCEAEADADC,DCBCEDCBDAADECEACDEACCCBBEECEDAACBCDAEDBBDDEA,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,140,120,140,200,160,760,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio","Completou a Faculdade, mas não completou a Pós-graduação",Não Sei,Não Sei,6,"De R$ 1.996,01 até R$ 2.495,00","Sim, um ou dois dias por semana","Sim, dois","Sim, três","Sim, um",Não,"Sim, dois","Sim, um","Sim, um","Sim, um","Sim, um",Não,Não,"Sim, dois",Não,Sim,"Sim, quatro ou mais",Sim,"Sim, três",Sim
1400100,14,RR,21,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2015,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Azul,Azul,Cinza,"443,1","418,0","483,4","662,0",ACACBDBEDCBADCEDBEDCABCEDCAEBDDBCDECBACDEBADB,BECBBCEAADCBDBCBEBCBADEBDE.BBDEDECABADABABDCA,CBCDA99999ECBBDBADEBBCEECDCEBCDCDEABEBDBDDCBCBAEDB,DEBBCACDDDDABEEECBACDCCCEDDBBBCDCBAABBAEDABEC,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,100,120,80,100,80,480,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),6,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, dois","Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,"Sim, quatro ou mais",Não,Não,Sim
1400100,14,RR,19,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2017,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Branca,Branca,Cinza,"587,4","650,4","604,4","757,3",CDDBAECBBCEEBACDBECACBCBBABDEEAABDCBEADEADCCE,CCBCEEBCEBABADEBAACDBBABEEAEBCEBBACBEEDBCAADB,EBBAD99999BDCBCAEDEBACCDCBDCDECBEBADBEEBAECACCACCD,DDEBAECBADCACECEAECCABCCDDDEAEEBAABEDECACABDB,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,160,120,200,160,160,800,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),4,"De R$ 1.996,01 até R$ 2.495,00",Não,"Sim, dois","Sim, dois","Sim, um","Sim, um","Sim, um","Sim, um","Sim, um","Sim, um","Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, quatro ou mais",Não,"Sim, um",Sim
